input_order,standard_structure_id,output_complex_basename,output_pdb_code,output_rank_token,source_pdb_basename,source_pdb_stem,source_pdb,complex_pdb_path,template_protein_pdb_path,ligand_pdb_path,ligand_order_manifest_path,active_ligand_pdb_order,input_ligand_resname_order,ligand_input_branch,ligand_pdb_count,n_ligand_atoms,workflow_profile,docking_alignment_mode,legacy_compatible,compatibility_reason,matched_ca_count,sequence_identity,alignment_coverage,alignment_rmsd,status,error_message,protein_atom_count,ligand_atom_count,clash_count,clash_score,min_distance,min_clash_distance,clash_max,pass_clash,weighted_direction,clash_method,neighbor_search_cutoff
98,GAC_98,GAC_98_complex.pdb,GAC,98,GAC.AF2rank98.pdb,GAC.AF2rank98,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank98.pdb,results/GAC/02_template_guided_docking/complexes/GAC_98_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,7,1.3285247612660482,2.0085662078419784,2.0085662078419784,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
99,GAC_99,GAC_99_complex.pdb,GAC,99,GAC.AF2rank99.pdb,GAC.AF2rank99,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank99.pdb,results/GAC/02_template_guided_docking/complexes/GAC_99_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,7,2.113279442726291,2.0822112561983217,2.0822112561983217,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
100,GAC_100,GAC_100_complex.pdb,GAC,100,GAC.AF2rank100.pdb,GAC.AF2rank100,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank100.pdb,results/GAC/02_template_guided_docking/complexes/GAC_100_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,8,1.9075271798143918,2.1205969039877837,2.1205969039877837,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
101,GAC_101,GAC_101_complex.pdb,GAC,101,GAC.AF2rank101.pdb,GAC.AF2rank101,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank101.pdb,results/GAC/02_template_guided_docking/complexes/GAC_101_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,8,2.5874867171803957,2.027765289627614,2.027765289627614,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
102,GAC_102,GAC_102_complex.pdb,GAC,102,GAC.AF2rank102.pdb,GAC.AF2rank102,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank102.pdb,results/GAC/02_template_guided_docking/complexes/GAC_102_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,8,1.527350555562788,2.2634498238334126,2.2634498238334126,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
103,GAC_103,GAC_103_complex.pdb,GAC,103,GAC.AF2rank103.pdb,GAC.AF2rank103,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank103.pdb,results/GAC/02_template_guided_docking/complexes/GAC_103_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,7,1.2379053829061677,2.165091412797309,2.165091412797309,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
104,GAC_104,GAC_104_complex.pdb,GAC,104,GAC.AF2rank104.pdb,GAC.AF2rank104,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank104.pdb,results/GAC/02_template_guided_docking/complexes/GAC_104_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,10,2.7482550846686524,2.0582535858517352,2.0582535858517352,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
105,GAC_105,GAC_105_complex.pdb,GAC,105,GAC.AF2rank105.pdb,GAC.AF2rank105,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank105.pdb,results/GAC/02_template_guided_docking/complexes/GAC_105_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,8,2.0013048805369444,2.0656675244210594,2.0656675244210594,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
106,GAC_106,GAC_106_complex.pdb,GAC,106,GAC.AF2rank106.pdb,GAC.AF2rank106,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank106.pdb,results/GAC/02_template_guided_docking/complexes/GAC_106_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,9,1.586795946631796,2.213084691114345,2.213084691114345,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
107,GAC_107,GAC_107_complex.pdb,GAC,107,GAC.AF2rank107.pdb,GAC.AF2rank107,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank107.pdb,results/GAC/02_template_guided_docking/complexes/GAC_107_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,8,2.45539096416812,2.0583422246626455,2.0583422246626455,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
108,GAC_108,GAC_108_complex.pdb,GAC,108,GAC.AF2rank108.pdb,GAC.AF2rank108,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank108.pdb,results/GAC/02_template_guided_docking/complexes/GAC_108_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,7,2.148334764707181,2.079357490837154,2.079357490837154,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
109,GAC_109,GAC_109_complex.pdb,GAC,109,GAC.AF2rank109.pdb,GAC.AF2rank109,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank109.pdb,results/GAC/02_template_guided_docking/complexes/GAC_109_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,6,1.7132664648236888,2.0975058136281852,2.0975058136281852,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
110,GAC_110,GAC_110_complex.pdb,GAC,110,GAC.AF2rank110.pdb,GAC.AF2rank110,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank110.pdb,results/GAC/02_template_guided_docking/complexes/GAC_110_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,7,1.5259632869313373,2.0583336954886953,2.0583336954886953,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
111,GAC_111,GAC_111_complex.pdb,GAC,111,GAC.AF2rank111.pdb,GAC.AF2rank111,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank111.pdb,results/GAC/02_template_guided_docking/complexes/GAC_111_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,10,2.611570919360357,2.0622138267802828,2.0622138267802828,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
112,GAC_112,GAC_112_complex.pdb,GAC,112,GAC.AF2rank112.pdb,GAC.AF2rank112,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank112.pdb,results/GAC/02_template_guided_docking/complexes/GAC_112_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,5,1.1950240648584867,2.2570887188221964,2.2570887188221964,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
113,GAC_113,GAC_113_complex.pdb,GAC,113,GAC.AF2rank113.pdb,GAC.AF2rank113,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank113.pdb,results/GAC/02_template_guided_docking/complexes/GAC_113_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,9,1.734672859218461,2.0867356406476847,2.0867356406476847,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
114,GAC_114,GAC_114_complex.pdb,GAC,114,GAC.AF2rank114.pdb,GAC.AF2rank114,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank114.pdb,results/GAC/02_template_guided_docking/complexes/GAC_114_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,10,1.886716175483302,2.0517193459939636,2.0517193459939636,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
115,GAC_115,GAC_115_complex.pdb,GAC,115,GAC.AF2rank115.pdb,GAC.AF2rank115,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank115.pdb,results/GAC/02_template_guided_docking/complexes/GAC_115_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,failed,,2315,10,11,2.613009084103696,2.082588205924909,2.082588205924909,10,False,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
116,GAC_116,GAC_116_complex.pdb,GAC,116,GAC.AF2rank116.pdb,GAC.AF2rank116,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank116.pdb,results/GAC/02_template_guided_docking/complexes/GAC_116_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,9,1.8727270242141896,2.030804643585034,2.030804643585034,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
117,GAC_117,GAC_117_complex.pdb,GAC,117,GAC.AF2rank117.pdb,GAC.AF2rank117,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank117.pdb,results/GAC/02_template_guided_docking/complexes/GAC_117_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,6,1.7350395726431476,2.1696258467040046,2.1696258467040046,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
118,GAC_118,GAC_118_complex.pdb,GAC,118,GAC.AF2rank118.pdb,GAC.AF2rank118,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank118.pdb,results/GAC/02_template_guided_docking/complexes/GAC_118_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,10,2.0719657820495403,2.0436057689767946,2.0436057689767946,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
119,GAC_119,GAC_119_complex.pdb,GAC,119,GAC.AF2rank119.pdb,GAC.AF2rank119,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank119.pdb,results/GAC/02_template_guided_docking/complexes/GAC_119_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,9,2.061710295205055,2.162070070378748,2.162070070378748,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
120,GAC_120,GAC_120_complex.pdb,GAC,120,GAC.AF2rank120.pdb,GAC.AF2rank120,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank120.pdb,results/GAC/02_template_guided_docking/complexes/GAC_120_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,5,1.2141784538739149,2.2556108204739513,2.2556108204739513,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
121,GAC_121,GAC_121_complex.pdb,GAC,121,GAC.AF2rank121.pdb,GAC.AF2rank121,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank121.pdb,results/GAC/02_template_guided_docking/complexes/GAC_121_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,8,1.8547316537615126,2.0774359471829884,2.0774359471829884,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
122,GAC_122,GAC_122_complex.pdb,GAC,122,GAC.AF2rank122.pdb,GAC.AF2rank122,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank122.pdb,results/GAC/02_template_guided_docking/complexes/GAC_122_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,8,1.825679416280463,2.0333319244448558,2.0333319244448558,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
123,GAC_123,GAC_123_complex.pdb,GAC,123,GAC.AF2rank123.pdb,GAC.AF2rank123,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank123.pdb,results/GAC/02_template_guided_docking/complexes/GAC_123_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,10,1.7448616362303624,2.1169730896206724,2.1169730896206724,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
124,GAC_124,GAC_124_complex.pdb,GAC,124,GAC.AF2rank124.pdb,GAC.AF2rank124,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank124.pdb,results/GAC/02_template_guided_docking/complexes/GAC_124_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,7,1.973708954709776,2.1143054927526133,2.1143054927526133,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
125,GAC_125,GAC_125_complex.pdb,GAC,125,GAC.AF2rank125.pdb,GAC.AF2rank125,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank125.pdb,results/GAC/02_template_guided_docking/complexes/GAC_125_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,4,1.402248348738043,2.0550866325408417,2.0550866325408417,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
126,GAC_126,GAC_126_complex.pdb,GAC,126,GAC.AF2rank126.pdb,GAC.AF2rank126,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank126.pdb,results/GAC/02_template_guided_docking/complexes/GAC_126_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,failed,,2315,10,11,3.87424627095501,1.9311746038185056,1.9311746038185056,10,False,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
127,GAC_127,GAC_127_complex.pdb,GAC,127,GAC.AF2rank127.pdb,GAC.AF2rank127,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank127.pdb,results/GAC/02_template_guided_docking/complexes/GAC_127_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,9,2.7410319957551077,2.0231403449305474,2.0231403449305474,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
