input_order,standard_structure_id,output_complex_basename,output_pdb_code,output_rank_token,source_pdb_basename,source_pdb_stem,source_pdb,complex_pdb_path,template_protein_pdb_path,ligand_pdb_path,ligand_order_manifest_path,active_ligand_pdb_order,input_ligand_resname_order,ligand_input_branch,ligand_pdb_count,n_ligand_atoms,status,error_message,workflow_profile,docking_alignment_mode,legacy_compatible,compatibility_reason,template_chain_count,target_chain_count,template_ca_count,target_ca_count,matched_ca_count,sequence_identity,alignment_coverage,alignment_rmsd
185,GAC_185,GAC_185_complex.pdb,GAC,185,GAC.AF2rank185.pdb,GAC.AF2rank185,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank185.pdb,results/GAC/02_template_guided_docking/complexes/GAC_185_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
186,GAC_186,GAC_186_complex.pdb,GAC,186,GAC.AF2rank186.pdb,GAC.AF2rank186,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank186.pdb,results/GAC/02_template_guided_docking/complexes/GAC_186_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
187,GAC_187,GAC_187_complex.pdb,GAC,187,GAC.AF2rank187.pdb,GAC.AF2rank187,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank187.pdb,results/GAC/02_template_guided_docking/complexes/GAC_187_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
188,GAC_188,GAC_188_complex.pdb,GAC,188,GAC.AF2rank188.pdb,GAC.AF2rank188,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank188.pdb,results/GAC/02_template_guided_docking/complexes/GAC_188_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
189,GAC_189,GAC_189_complex.pdb,GAC,189,GAC.AF2rank189.pdb,GAC.AF2rank189,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank189.pdb,results/GAC/02_template_guided_docking/complexes/GAC_189_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
190,GAC_190,GAC_190_complex.pdb,GAC,190,GAC.AF2rank190.pdb,GAC.AF2rank190,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank190.pdb,results/GAC/02_template_guided_docking/complexes/GAC_190_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
191,GAC_191,GAC_191_complex.pdb,GAC,191,GAC.AF2rank191.pdb,GAC.AF2rank191,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank191.pdb,results/GAC/02_template_guided_docking/complexes/GAC_191_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
192,GAC_192,GAC_192_complex.pdb,GAC,192,GAC.AF2rank192.pdb,GAC.AF2rank192,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank192.pdb,results/GAC/02_template_guided_docking/complexes/GAC_192_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
193,GAC_193,GAC_193_complex.pdb,GAC,193,GAC.AF2rank193.pdb,GAC.AF2rank193,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank193.pdb,results/GAC/02_template_guided_docking/complexes/GAC_193_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
194,GAC_194,GAC_194_complex.pdb,GAC,194,GAC.AF2rank194.pdb,GAC.AF2rank194,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank194.pdb,results/GAC/02_template_guided_docking/complexes/GAC_194_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
195,GAC_195,GAC_195_complex.pdb,GAC,195,GAC.AF2rank195.pdb,GAC.AF2rank195,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank195.pdb,results/GAC/02_template_guided_docking/complexes/GAC_195_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
196,GAC_196,GAC_196_complex.pdb,GAC,196,GAC.AF2rank196.pdb,GAC.AF2rank196,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank196.pdb,results/GAC/02_template_guided_docking/complexes/GAC_196_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
197,GAC_197,GAC_197_complex.pdb,GAC,197,GAC.AF2rank197.pdb,GAC.AF2rank197,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank197.pdb,results/GAC/02_template_guided_docking/complexes/GAC_197_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
198,GAC_198,GAC_198_complex.pdb,GAC,198,GAC.AF2rank198.pdb,GAC.AF2rank198,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank198.pdb,results/GAC/02_template_guided_docking/complexes/GAC_198_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
199,GAC_199,GAC_199_complex.pdb,GAC,199,GAC.AF2rank199.pdb,GAC.AF2rank199,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank199.pdb,results/GAC/02_template_guided_docking/complexes/GAC_199_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
200,GAC_200,GAC_200_complex.pdb,GAC,200,GAC.AF2rank200.pdb,GAC.AF2rank200,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank200.pdb,results/GAC/02_template_guided_docking/complexes/GAC_200_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
201,GAC_201,GAC_201_complex.pdb,GAC,201,GAC.AF2rank201.pdb,GAC.AF2rank201,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank201.pdb,results/GAC/02_template_guided_docking/complexes/GAC_201_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
202,GAC_202,GAC_202_complex.pdb,GAC,202,GAC.AF2rank202.pdb,GAC.AF2rank202,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank202.pdb,results/GAC/02_template_guided_docking/complexes/GAC_202_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
203,GAC_203,GAC_203_complex.pdb,GAC,203,GAC.AF2rank203.pdb,GAC.AF2rank203,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank203.pdb,results/GAC/02_template_guided_docking/complexes/GAC_203_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
204,GAC_204,GAC_204_complex.pdb,GAC,204,GAC.AF2rank204.pdb,GAC.AF2rank204,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank204.pdb,results/GAC/02_template_guided_docking/complexes/GAC_204_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
205,GAC_205,GAC_205_complex.pdb,GAC,205,GAC.AF2rank205.pdb,GAC.AF2rank205,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank205.pdb,results/GAC/02_template_guided_docking/complexes/GAC_205_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
206,GAC_206,GAC_206_complex.pdb,GAC,206,GAC.AF2rank206.pdb,GAC.AF2rank206,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank206.pdb,results/GAC/02_template_guided_docking/complexes/GAC_206_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
207,GAC_207,GAC_207_complex.pdb,GAC,207,GAC.AF2rank207.pdb,GAC.AF2rank207,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank207.pdb,results/GAC/02_template_guided_docking/complexes/GAC_207_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
208,GAC_208,GAC_208_complex.pdb,GAC,208,GAC.AF2rank208.pdb,GAC.AF2rank208,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank208.pdb,results/GAC/02_template_guided_docking/complexes/GAC_208_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
209,GAC_209,GAC_209_complex.pdb,GAC,209,GAC.AF2rank209.pdb,GAC.AF2rank209,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank209.pdb,results/GAC/02_template_guided_docking/complexes/GAC_209_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
210,GAC_210,GAC_210_complex.pdb,GAC,210,GAC.AF2rank210.pdb,GAC.AF2rank210,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank210.pdb,results/GAC/02_template_guided_docking/complexes/GAC_210_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
211,GAC_211,GAC_211_complex.pdb,GAC,211,GAC.AF2rank211.pdb,GAC.AF2rank211,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank211.pdb,results/GAC/02_template_guided_docking/complexes/GAC_211_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
212,GAC_212,GAC_212_complex.pdb,GAC,212,GAC.AF2rank212.pdb,GAC.AF2rank212,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank212.pdb,results/GAC/02_template_guided_docking/complexes/GAC_212_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
213,GAC_213,GAC_213_complex.pdb,GAC,213,GAC.AF2rank213.pdb,GAC.AF2rank213,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank213.pdb,results/GAC/02_template_guided_docking/complexes/GAC_213_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
214,GAC_214,GAC_214_complex.pdb,GAC,214,GAC.AF2rank214.pdb,GAC.AF2rank214,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank214.pdb,results/GAC/02_template_guided_docking/complexes/GAC_214_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
215,GAC_215,GAC_215_complex.pdb,GAC,215,GAC.AF2rank215.pdb,GAC.AF2rank215,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank215.pdb,results/GAC/02_template_guided_docking/complexes/GAC_215_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
216,GAC_216,GAC_216_complex.pdb,GAC,216,GAC.AF2rank216.pdb,GAC.AF2rank216,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank216.pdb,results/GAC/02_template_guided_docking/complexes/GAC_216_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
217,GAC_217,GAC_217_complex.pdb,GAC,217,GAC.AF2rank217.pdb,GAC.AF2rank217,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank217.pdb,results/GAC/02_template_guided_docking/complexes/GAC_217_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
218,GAC_218,GAC_218_complex.pdb,GAC,218,GAC.AF2rank218.pdb,GAC.AF2rank218,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank218.pdb,results/GAC/02_template_guided_docking/complexes/GAC_218_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
219,GAC_219,GAC_219_complex.pdb,GAC,219,GAC.AF2rank219.pdb,GAC.AF2rank219,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank219.pdb,results/GAC/02_template_guided_docking/complexes/GAC_219_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
220,GAC_220,GAC_220_complex.pdb,GAC,220,GAC.AF2rank220.pdb,GAC.AF2rank220,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank220.pdb,results/GAC/02_template_guided_docking/complexes/GAC_220_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
221,GAC_221,GAC_221_complex.pdb,GAC,221,GAC.AF2rank221.pdb,GAC.AF2rank221,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank221.pdb,results/GAC/02_template_guided_docking/complexes/GAC_221_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
