input_order,standard_structure_id,output_complex_basename,output_pdb_code,output_rank_token,source_pdb_basename,source_pdb_stem,source_pdb,complex_pdb_path,template_protein_pdb_path,ligand_pdb_path,ligand_order_manifest_path,active_ligand_pdb_order,input_ligand_resname_order,ligand_input_branch,ligand_pdb_count,n_ligand_atoms,workflow_profile,docking_alignment_mode,legacy_compatible,compatibility_reason,matched_ca_count,sequence_identity,alignment_coverage,alignment_rmsd,status,error_message,protein_atom_count,ligand_atom_count,clash_count,clash_score,min_distance,min_clash_distance,clash_max,pass_clash,weighted_direction,clash_method,neighbor_search_cutoff,radius_angstrom,catalytic_residue_count,catalytic_mean_plddt,catalytic_median_plddt,catalytic_p10_plddt,catalytic_min_plddt,catalytic_max_plddt,mean_plddt_min,p10_plddt_min,pass_catalytic_region_plddt,plddt_pdb_path
107,PTP1B_107,PTP1B_107_complex.pdb,PTP1B,107,PTP1B.AF2rank107.pdb,PTP1B.AF2rank107,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank107.pdb,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_107_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,7,1.731815030100896,2.194772726970127,2.194772726970127,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,17,93.82411764705884,95.88,87.69,77.25,98.19,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_107_complex.pdb
108,PTP1B_108,PTP1B_108_complex.pdb,PTP1B,108,PTP1B.AF2rank108.pdb,PTP1B.AF2rank108,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank108.pdb,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_108_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,9,1.885449399510633,2.010943463262544,2.010943463262544,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,17,92.91823529411765,95.56,85.55,73.06,98.0,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_108_complex.pdb
109,PTP1B_109,PTP1B_109_complex.pdb,PTP1B,109,PTP1B.AF2rank109.pdb,PTP1B.AF2rank109,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank109.pdb,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_109_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,9,2.598243550466811,2.0915900304770414,2.0915900304770414,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,17,93.26823529411766,95.69,86.898,74.94,98.0,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_109_complex.pdb
110,PTP1B_110,PTP1B_110_complex.pdb,PTP1B,110,PTP1B.AF2rank110.pdb,PTP1B.AF2rank110,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank110.pdb,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_110_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,3,0.7999580300321361,2.344897691121721,2.344897691121721,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,16,92.488125,94.655,89.22,70.38,97.06,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_110_complex.pdb
111,PTP1B_111,PTP1B_111_complex.pdb,PTP1B,111,PTP1B.AF2rank111.pdb,PTP1B.AF2rank111,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank111.pdb,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_111_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,3,0.95789738649249,2.2228182741088167,2.2228182741088167,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,17,93.89764705882352,95.94,88.24,78.44,98.0,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_111_complex.pdb
112,PTP1B_112,PTP1B_112_complex.pdb,PTP1B,112,PTP1B.AF2rank112.pdb,PTP1B.AF2rank112,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank112.pdb,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_112_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,7,1.0415436881028437,2.299736150921157,2.299736150921157,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,17,91.61117647058823,93.94,84.78999999999999,72.62,96.88,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_112_complex.pdb
113,PTP1B_113,PTP1B_113_complex.pdb,PTP1B,113,PTP1B.AF2rank113.pdb,PTP1B.AF2rank113,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank113.pdb,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_113_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,5,1.1809603860708413,2.319582412250759,2.319582412250759,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,17,93.32352941176471,95.56,86.824,75.38,97.94,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_113_complex.pdb
114,PTP1B_114,PTP1B_114_complex.pdb,PTP1B,114,PTP1B.AF2rank114.pdb,PTP1B.AF2rank114,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank114.pdb,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_114_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,5,1.297800458849894,2.3357436469440027,2.3357436469440027,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,17,92.77588235294118,95.12,87.02799999999999,72.44,97.25,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_114_complex.pdb
115,PTP1B_115,PTP1B_115_complex.pdb,PTP1B,115,PTP1B.AF2rank115.pdb,PTP1B.AF2rank115,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank115.pdb,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_115_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,6,1.5595861856281803,2.1734960292537044,2.1734960292537044,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,17,93.66176470588235,95.81,86.84,80.75,97.94,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_115_complex.pdb
116,PTP1B_116,PTP1B_116_complex.pdb,PTP1B,116,PTP1B.AF2rank116.pdb,PTP1B.AF2rank116,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank116.pdb,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_116_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,5,1.0317264776257635,2.21759087119758,2.21759087119758,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,17,94.08352941176472,95.62,89.024,82.75,97.94,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_116_complex.pdb
117,PTP1B_117,PTP1B_117_complex.pdb,PTP1B,117,PTP1B.AF2rank117.pdb,PTP1B.AF2rank117,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank117.pdb,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_117_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,5,1.1164541393810934,2.226321325357644,2.226321325357644,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,16,93.04374999999999,94.595,90.97,71.75,97.31,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_117_complex.pdb
118,PTP1B_118,PTP1B_118_complex.pdb,PTP1B,118,PTP1B.AF2rank118.pdb,PTP1B.AF2rank118,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank118.pdb,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_118_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,6,1.5223274643977476,2.197367126947307,2.197367126947307,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,17,93.26529411764706,95.25,86.964,80.44,97.69,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_118_complex.pdb
119,PTP1B_119,PTP1B_119_complex.pdb,PTP1B,119,PTP1B.AF2rank119.pdb,PTP1B.AF2rank119,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank119.pdb,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_119_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,10,1.7894539890499712,2.227879634444669,2.227879634444669,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,18,93.80555555555556,95.155,92.31700000000001,73.31,97.81,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_119_complex.pdb
120,PTP1B_120,PTP1B_120_complex.pdb,PTP1B,120,PTP1B.AF2rank120.pdb,PTP1B.AF2rank120,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank120.pdb,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_120_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,8,2.2115060814803296,2.0148578158503474,2.0148578158503474,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,17,93.56647058823529,95.94,86.738,76.88,98.12,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_120_complex.pdb
121,PTP1B_121,PTP1B_121_complex.pdb,PTP1B,121,PTP1B.AF2rank121.pdb,PTP1B.AF2rank121,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank121.pdb,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_121_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,6,1.2648667391430115,2.2362490659675083,2.2362490659675083,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,17,93.36058823529413,95.25,87.44800000000001,78.56,97.75,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_121_complex.pdb
122,PTP1B_122,PTP1B_122_complex.pdb,PTP1B,122,PTP1B.AF2rank122.pdb,PTP1B.AF2rank122,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank122.pdb,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_122_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,6,1.6023211462213722,2.21779209699468,2.21779209699468,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,17,93.44235294117647,95.62,86.848,79.56,97.88,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_122_complex.pdb
123,PTP1B_123,PTP1B_123_complex.pdb,PTP1B,123,PTP1B.AF2rank123.pdb,PTP1B.AF2rank123,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank123.pdb,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_123_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,3,0.7161401435785186,2.3267653980952963,2.3267653980952963,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,17,92.53588235294119,95.06,85.286,75.94,97.56,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_123_complex.pdb
124,PTP1B_124,PTP1B_124_complex.pdb,PTP1B,124,PTP1B.AF2rank124.pdb,PTP1B.AF2rank124,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank124.pdb,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_124_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,7,1.765980535151288,2.1444241856368587,2.1444241856368587,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,17,93.37117647058824,95.69,86.666,74.56,98.25,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_124_complex.pdb
125,PTP1B_125,PTP1B_125_complex.pdb,PTP1B,125,PTP1B.AF2rank125.pdb,PTP1B.AF2rank125,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank125.pdb,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_125_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,8,1.742950401311151,2.229598657141924,2.229598657141924,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,16,93.77,95.41,92.44,70.94,97.62,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_125_complex.pdb
126,PTP1B_126,PTP1B_126_complex.pdb,PTP1B,126,PTP1B.AF2rank126.pdb,PTP1B.AF2rank126,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank126.pdb,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_126_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,8,1.9752567253382864,2.094726191189594,2.094726191189594,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,17,94.4929411764706,96.5,89.116,80.69,98.38,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_126_complex.pdb
127,PTP1B_127,PTP1B_127_complex.pdb,PTP1B,127,PTP1B.AF2rank127.pdb,PTP1B.AF2rank127,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank127.pdb,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_127_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,8,1.6582837721553414,2.1909851118632964,2.1909851118632964,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,17,93.57000000000001,95.75,88.024,77.5,97.81,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_127_complex.pdb
128,PTP1B_128,PTP1B_128_complex.pdb,PTP1B,128,PTP1B.AF2rank128.pdb,PTP1B.AF2rank128,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank128.pdb,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_128_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,7,1.6003294973275408,2.1962539291226144,2.1962539291226144,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,17,92.86352941176472,95.12,85.876,75.25,97.62,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_128_complex.pdb
129,PTP1B_129,PTP1B_129_complex.pdb,PTP1B,129,PTP1B.AF2rank129.pdb,PTP1B.AF2rank129,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank129.pdb,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_129_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,9,2.5033095655655844,2.061901464766426,2.061901464766426,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,17,92.74,95.31,85.438,72.38,97.5,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_129_complex.pdb
